page,name,link,thumbnail,rating,date,snippet,images,local_guide
82,Uswah Hasanah,https://www.google.com/maps/contrib/111103941622786318465?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJ2hcT-lAvRhJLl_O9fOjuloI6mkQ52V3iTQztRBpl8P1hkjA=s120-c-rp-mo-br100,5.0,setahun lalu,"Terima kasih untuk semua pelayanan dari Ruang kemuning 1 Lt 2 di RS.soetomo,,para dokter,perawat,dan staf lainnya
Untuk pelayanan sudah cukup baik,perawat ramah ,ruangan bersih
Tapi ada sedikit kekurangan
Untuk kamar mandi ada shower toilet yang patah
Dan untuk tiap kamar mandi terutama toilet kalau bisa diberi gantungan untuk cairan infus untuk memudahkam pasien saat ke kamar mandi
Selebihnya baik..!

Terima kasih
Semoga kedepannya menjadi lebih baik",,True
83,Mas Nuki,https://www.google.com/maps/contrib/112355863175949275959?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKkhf-Z-K8JcUl_CYyq9Dl10VyfoDh0XTYpjpbzul1k9v5hfA=s120-c-rp-mo-br100,5.0,3 bulan lalu,Pelayanan sangat baik terima kasih pelayanan nya...mantap,,
83,Mya Amee,https://www.google.com/maps/contrib/104424941439723870841?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUxAC10oPHf97uP2gT6RCPLWrSSyywLefKdJLLPYrcGCxbMs49a7A=s120-c-rp-mo-ba5-br100,5.0,6 tahun lalu,"Lokasinya strategis  banget... Sayang begitu datang susah kalo mau parkir.. Karena penuh banget... Dimanapun tempat di dalam sini dingin..  Penting nih karena panas banget Surabaya.. Good.. Thanks udah ngejob saya kesana...  Jangan lupa follow IG @mya_mee
Youtube : Mya Amee","['https://lh3.googleusercontent.com/geougc-cs/AIHozJJwbNe52_SEfniEIZA6aUZdBWE-KmkQkFcFUQ-6zERkxW7PPr2Nv-2XVth50Gxud488fdwlgdOT2rnWs3M1vFEaRh-a91gU-ZTA9p-S-0HgineH1-JqaNkWc_SCGhcTpcVOF7h9', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJLqXQRNTi_JAoINcFuDXLP_bywYp0aYzW2KiiNaI0HER0ENwu-rG5plvUSPDXzTa2xSXnET0hmapGH5lwm_kGBYPv81tMQ-_z90V3hKsyjwFJDYmavzwHdPnR1rjGgt-vhVE8DkMQ', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJJQmRWr5_YTR3zUdZIfAwMQt5wfM-XaBPLe46aFeebrQo-kKbhMhbaHCY0yOfOB6u67u4Jh0xJ0CMb63B8HXi6bic0dKH3iXHYtYFNokcVplLHcHFfDNCPxfgmTLDq3PVIS8rpz', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJJeNMP_tNh_EXbCbxvI4BChrLXE6GQWUy-DZbkAfPsTCknfldnLMUIAth0M8hJUcWLZ_2JsdibaBCLoYhixj84RUpHVOwUwGaI9fiuYAB1bNIkjiOqZuQTs45NROwBaj_bxsB0', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJLcuhmTUba8qnvI7Fg4n3iWU8UPNZVI5J8qhK1gMN-Ez4tJHgBw0tPnz7YiOe4f8-oAveg9u2Jy-vFXZ_MkCuU4etT2ZAkt8cwLabPYnMiBjagG3pl4Ft5yxuugFtIFI2J3nQLh4Q', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJIhOJ3Eyq9Neja29i2uY5IyIDv-99QgqRkA_7IkWlOWSNYDVt-1uypYGRp-t_p7VMK6zNyzqy1oX2pW1njLN-cT7bFVd3JsQRnxd8tsAitkpfadDK1aMwoJen3xR2x-XD1VC2jI0g', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJKyhaove0zYd2GNF9ykYgRnA63X8UZ-nnHqDhC1RsnGdtpksrpNFNpWCL15MgvhoYgky_Oa0t49unh6GFJnHMJY0q2CLrdMSvCk-Rs5MUYCHAK4rs7R3DKHHLAX7Om0qNawBrNrUw', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJK14Ix7puSMIilV6TBHv7zTZjuN_pOtFICY_7EsJfTjxMW-vM9FUasRBAVgCaXSJUQ1Bv9ezojbMXHugYptWoihBekoRAGSpXGOCjO8j0rvjCuOdgW-o8s1fYXpoFXZZqyx1aOV', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJLKR0AyIWWZfpkBML3m3WToREjYaG6qJxSq1hi6olt4k492DrynjolxtEzg3-P1zP9zM67JxiEjM0UT6l3ktxMQgIuK_opUuBAHmMuwnMrGDmCR_vXktE4G8me7EmjxyI1VIhKLPQ', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJLdapiB5FEcjf9lao6iHm9udkWI9Iyc7gcmScron65YoUH1wFrNa20CFglhYzFxaQhaAKqi97DdbKh50kaTSa5jJ6GIIyZ_mL1YK6spqiGAA4g97GIF5HYuSbNbV-DUcrrwBKNN', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJJvNKCLYXFwoJpFqT8Cs_vaGKhabGyrv2a0SAK0xEWYkwg2O1yaszNmI1gUhu4bmEUI_GxSLXoFTi8-JIrfA5gyuTzfZl-A8y2VnH-heOKN1phfPwpi-3MvUWKUZxXhXXXwPQ6a']",True
83,Adi Kurniawan,https://www.google.com/maps/contrib/105244631534934112410?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUDB4dsPoc2EC6nr_BxAc8_tj13r22Y61g_EwxXtViLP9AeP1jLDA=s120-c-rp-mo-ba4-br100,1.0,setahun lalu,"Saya sangat berharap pengelola dapat memperbaiki kualitas dari RS ini. Jangan mentang2 RS ini sudah pasti ramai karena menjadi rujukan se Jawa Timur lalu kenyamanan pasien diabaikan

Keluhan pertama soal parkir. Super duper sulit sekali mendapatkan parkir mobil di sini, bahkan yg agak jauh sekalipun seperti di lapangan softball, sebelah graha amerta dll selalu penuh. Harusnya disediakan lahan parkir bertingkat seperti di mall

Kedua, RS ini sangat besar, tapi petunjuk arah tidak jelas. Tidak ada peta lokasi yg menunjukkan poli, ruang bedah dll. Saya tanya satpm dan petugaspun banyak yg bingung. Alhasil saya pernah muter2 untuk cari tempat yg saya tuju

Semoga RS Soetomo bisa berbenah dan menjadi kebanggaan masyarakat Jatim",,True
83,ria fatmasari,https://www.google.com/maps/contrib/100354770068232508854?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLZh-h2BwfWbYm4AEiP5FQMpmwjSfVkmtbzBjHptsIUb2F3uw=s120-c-rp-mo-br100,5.0,setahun lalu,"Pelayanan nya bagus, perawat nya ramah2, cepat, tanggap n cekatan. Usulan nya supaya kamar mandi dksh air hangat/panas sm dpasang tombol call kl ada apa2 dgn pasien d dlm kamar mandi biar cepat mendapatkan pertolongan, d kamar d atas setiap bed nya dksh colokan masing2 buat charger hp n kl jd satukan/digabung kgk enak takutnya ganggu pasien/klg pasien yg laen",,
83,Amir,https://www.google.com/maps/contrib/103299421105644945304?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJne19bjfqqmsbvlZMH9sVoMYBau8TKJbnyoT-XwSjw3cRDFlQ=s120-c-rp-mo-ba4-br100,4.0,setahun lalu,"Aku ke MCU buat Surat Keterangan BMI. Jangan datang siang karena tutup, datanglah pagi jam 8. Tanya satpam, MCU ada di lantai 3. Masuk MCU langsung ke loket pendaftaran buat ngambil & ngisi formulir, selesai itu serahin formulirnya + KTPmu. Lalu menuju ke ruang pengecekan untuk ngukur tinggi badan & berat badan. Lalu menuju ke ruang Dokter buat ngambil Surat Keterangannya, si Dokternya ini ber-NIP rek. Terakhir, menuju ke kasir untuk bayar 75k dan ngambil KTP.",,True
83,Dwilely Susiani,https://www.google.com/maps/contrib/105706184581986006374?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVQ4-vFuZiNwLcJm2tIHQx7oJN3EwvgrnJ2eKk_wSrR5qsOBwEnBA=s120-c-rp-mo-br100,5.0,7 bulan lalu,"Perawat ICU nya baik, menangani pasiennya dengan baik, pelayanan bagus, sangat puas",,True
83,Titin Inayah,https://www.google.com/maps/contrib/109737172169836424522?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVRY9fP7BHBbaRWq_Lt0URCfee9tLOl9KZ56Md2FuzIqfSrnQZw=s120-c-rp-mo-br100,5.0,setahun lalu,"Terima kasih untuk dokter dan perawat ruang kemuning 1 yg telah merawat kami dengan sangat baik. Pelayanan sangat ok, tinggal di fasilitas ruangan cukup panas, utk kira bisa ditambah AC Atau pendingin ruangan.",,
83,Slamet,https://www.google.com/maps/contrib/116238956327051573222?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIndZKTAMrsgbgtgyvrSucZG1BXOmzTYqa9UsoCagDv1AJhyg=s120-c-rp-mo-br100,5.0,setahun lalu,"Selama dirawat di ruang pplk lantai 3 saya merasa nyaman, petugasnya ramah, semoga pasien talasemia bisa dirawat disini lagi karna kenyamanan adalah yang utama",,
83,Abdul Roset,https://www.google.com/maps/contrib/101802072753710862358?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLrJpgMxfy74sEL9diUYLPBqLdx4g-yYzPnTMxcMgAPTt-_gg=s120-c-rp-mo-br100,5.0,9 bulan lalu,"Saya dari keluarga pasien Ahmad Budi Haris selama dirawat di bedah flamboyan pelayanan baik, perawatnya ramah. Terima kasih",,
83,Dian Ardiansyah,https://www.google.com/maps/contrib/113964553163939539198?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLmPs1kAhNtD-2ewPUIeJdRuzDQJKKaHVM_kGnyi8A_XOiG=s120-c-rp-mo-ba3-br100,1.0,setahun lalu,"Pernah kesana kbetulan surat rujukan ketinggalan dan disuruh ngambil dulu,saya bilang klo rmh saya Mojokerto.
Mau g mau saya ambil dirumah,nyampe situ jam 1 lebih 3menit,. Telat 3 menit ptugasnya sdh g mau nrima. Dimana hati kalian wahai pegawai RS??
Smoga pengalaman saya g mnimpa anak2mu kelak.",,True
84,Ahmad Fuadi,https://www.google.com/maps/contrib/117964929863526118626?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIvUx28qjrNv2ErlrNqh6QQf7j4VVUKxoSfeRI3qN8VJZcvFA=s120-c-rp-mo-br100,5.0,2 bulan lalu,Penanganan cepat dan langsung dibuatkan AKTE DAN KK,['https://lh3.googleusercontent.com/geougc-cs/AIHozJI9MbNnhVt2BNNsqTMyZ5hUSJWGWiktR_5swK0I_ekcgm8QkSBvU5HAgQOdGrIfLXkTOUtghUalbN15mRhgrKgj8lTcOB1FIaQkT5HO8hoN1DEZgpkUlAlCJrfsEgm0Z5U00CP9'],True
84,Durrotul Hasanah,https://www.google.com/maps/contrib/105928247718950724232?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXdd0GHntNX9nacXJTFb5ZPUk31uEGpCt0xuA1Oe9KdiBL1L8Q=s120-c-rp-mo-br100,5.0,10 bulan lalu,"Terima kasih buat ruang bedah Flamboyan, perawatnya ramah,penanganannya jika ada laporan langsung di tidaklanjutin. Sya dari keluarga pasien Supriyanto. Sehat selalu bedah Flamboyan terima kasih banyak",,
84,Airin a,https://www.google.com/maps/contrib/107558979223470028521?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJtvJmkfSw4ZLa1cXOADdazhnomOmaY3Xx3xKECeEtO-gmOkw=s120-c-rp-mo-br100,5.0,7 bulan lalu,"Pengurusan surat KK, Kia, akta cepet banget. Cuman bbrp jam lgs jadi 👍👍👍",,True
84,Yunus Syarwany,https://www.google.com/maps/contrib/101362511423354162943?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVJwTgtuErYtA_olT1f2YGCkhdMrCt2WQ_OMFXRgSON5SyffAt88A=s120-c-rp-mo-ba2-br100,5.0,10 bulan lalu,"Terima Kasih Buat Rs Soetomo Trutama Ruang Bedah Gladiol.
Pelayanan Nya Ramah & Sangat Puas Saya Sebagai Keluarga Pasien.",,True
84,Winitacevany Surbakti,https://www.google.com/maps/contrib/116463235195725883375?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXAoXoZuhLyFpOLUIW172GxVVl33If5gXmo1ITJdMGtSz4e43A=s120-c-rp-mo-br100,5.0,sebulan lalu,"Petugas ramah, profesional, melayani BPJS",,True
84,Robbi Wahyudi,https://www.google.com/maps/contrib/110847041583510718338?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXWGXlHUOOEdJaWDl-odx9--9Zvj8A6oZye6en04ITTdaxuxh4=s120-c-rp-mo-ba2-br100,1.0,11 bulan lalu,"Pelayanan jam 7 sampai jam 8, sampai jam 10 blom dipanggil. Orang kok ditelantarkan sampai 2 jam. Pelayanannya tdk memuaskan. Rumah sakit pemerintah kok tidak profesional",,True
84,joni indrawan,https://www.google.com/maps/contrib/108767383259430952151?hl=id,https://lh3.googleusercontent.com/a/ACg8ocITwoSWrSv2dzQkbtk9Ito74XO_tmmeu5M-ZUSvuH5DQ40JGA=s120-c-rp-mo-br100,1.0,setahun lalu,"Setahun lalu keluarga saya pernah dirawat di poli penyakit dalam bukannya sembuh malah masuk ICU padahal sebelumnya tidak ada riwayat infeksi paru..nyawa kurang dihargai di rs.ini
pelayanan juga lambat, rata2 yg praktek dokter PPDS alias dokter belajar jadi dokter Spesialis",,True
84,Heyda Putri,https://www.google.com/maps/contrib/102139900592650056223?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUOt5gycXjWCBWPXtCj0KC86U-6KH5mtoQD6ys9CH8ccxCyijrD=s120-c-rp-mo-br100,2.0,setahun lalu,Tolong pemerintah kota surabaya di selidiki untuk parkiran igd dan tempat bayar bpjs masih banyak parkiran kosong tapi di bilang penuh katanya khusus dokter sedangkan saya sendiri berobatnya pernah waktu itu vallet eh di parkir tmpt parkir dokter kaya sengaja banget parahh..,,True
84,Juragan Maksum,https://www.google.com/maps/contrib/104915510011367464021?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLNTcErezRSDY6pjJFbKUm1zCFlIX-C1Vg-1ElD_EJCboN1=s120-c-rp-mo-br100,5.0,setahun lalu,"Terimakasih kpd pihak RSUD Dr. Soetomo
Yg telah melayani persalinan istri saya secara cezar..
Dan alhamdulillah anak kami lahir kembar laki"" semua..
Wlaupun anak yg no 2 saya telah dipanggil dulu oleh sang pencipta & anak saya yg pertama alhamdulillah sehat..
Kami ucapkan banyak"" terimakasih kpd pihak"" RSUD dr. Soetomo yg telah memberikan pelayanan yg terbaik bagi istri saya...

Salam Hormat..
RSUD Dr. Soetomo",['https://lh3.googleusercontent.com/geougc-cs/AIHozJK8Ni-HWcHhgBnWJwyres6xb9q5Lp7ICGQkXYFICg6U_46-UXBk5NRI_h549JnuJGpNDDexqAcL8HMyd-aATQO0J2wW14q4Pmsc5Cr9m-w7FmJ_W0zS44Vos1rOS-uVkyLZhWQjTQ'],
84,Adinda Putri Saipul,https://www.google.com/maps/contrib/117955434600099407236?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVDDgXNADzvF4xuf1OSZ4hfvPSbf67dkm5Ct-FVdvEDaIo7UQaF=s120-c-rp-mo-br100,5.0,5 bulan lalu,"Pelayanan cepat. Bersih. Dan asri
RSDS tangguh. Tumbuh. Terus malaju",,
85,Mamik Yulaidah,https://www.google.com/maps/contrib/114056586992811948748?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJD5ELSmu6yTg7eSPDx_sueSjza64Q2YWCPV9D3hzjs0evcbw=s120-c-rp-mo-br100,5.0,setahun lalu,"Saya mamik yulaidah dirawat di pplk lantai 3.. pelayanannya sangat bagus, perawat dan dokternya ramah dan baik, ruangannya ber ac dan bersih... Jika kemo lagi saya ingin tetap di pplk lantai 3.. Saran dan masukkan supaya kamar mandi pasien ada air hangat nya... Terimakasih",,
85,susi wulandari,https://www.google.com/maps/contrib/108587922260645061571?hl=id,https://lh3.googleusercontent.com/a/ACg8ocL2D50r0W7rmwqIiveDv01qTJGEekR3b002HaezwmrHeVwDFg=s120-c-rp-mo-br100,1.0,11 bulan lalu,Pelayanan farmasi rawat jalan lemot. Ambil antrian jam 11 : 45 sd jam 14 : 30 masih belum dapat obat. Yg sakit sampek kasian menungu,,
85,AlexFernando Official,https://www.google.com/maps/contrib/104398642524923006981?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjV-BvUJkuAKRL-EyBvRF5iNWH4GTvIfa-aA13YwFT7zkfwvW5Nv=s120-c-rp-mo-br100,1.0,setahun lalu,Gak cocok sama di google katanya RS terbaik se indo no 2 tp pelayan kayak pukesmas bpjs kelas 1 di samain kelas 3 apa itu rs terbaik se indo no 2 yang kasih bintang 4-5 itu orang dalam,,
85,Kudi arto,https://www.google.com/maps/contrib/102026420174039659794?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUcwLa8h3UgJvJcy8C78mhmvoxGwb6RMHvKuaoyItLRYTorYzUB6g=s120-c-rp-mo-ba3-br100,5.0,setahun lalu,"Tim rekam medik membantu mengurus akta kelahiran dan KK respons cepat tangkas dan kami cukup kirim softfile saja. Jam 11 kirim softfile, jam 15 dah jadi. Goodjob rekam medik 👍👍. Terima kasih 🙇‍♂️",,True
85,Eka Suryani,https://www.google.com/maps/contrib/116944629155341361196?hl=id,https://lh3.googleusercontent.com/a/ACg8ocL6O7X2rz69KI10qj1X0HbWZZgjSU9WHJISh3qFX1jMlKsJ1w=s120-c-rp-mo-br100,1.0,setahun lalu,"Pelayanan dokter di poli jiwa kurang bagus, setiap berobat pasien/ orang tua pasien selalu ditanya riwayat sakit knp? Sakit mulai kapan shg pasien merasa bosan knp selalu disuruh menceritakan dr awal lagi padahal kan ada resume medis bisa dibaca oleh dokter ybs, dan apabila ditanya sakit apa anak saya tdk ada yg bisa menjelaskan padahal anak saya sdh berobat 5 tahun jawabannya ada yg masih dianalisa, masa nganalisa butuh waktu 5 tahun & tdk bisa menyimpulkan, ada yg ngomong penyakit khusus tapi tdk bisa menjelaskan khusus itu spt apa?",,
85,Satria Kayu Jati Bird Farm,https://www.google.com/maps/contrib/106490017201894799749?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWVWqbQxJQIHrojhsnY3NqU_E16orJNznpSUpyynkS2qTHB3s0t=s120-c-rp-mo-ba4-br100,4.0,7 tahun lalu,"salah satu rumah sakit terbesar di surabaya, yang sangat lengkap alat2 medisnya, di sertai taman2 yang indah","['https://lh3.googleusercontent.com/geougc-cs/AIHozJKSqsXnv7gJa9kchzLUDe9Pauzm-LzHqTkOy84itFR9X3j_hFygq5OPebdK4IKq8x9oSTRTtPcs9zUjDw2T27Mv4A02ZcRc6DZP1uToDDvgQgWtAaixMCmbeIrZ9ZsCGPko8kMw', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJJAS74cTLGiDyKlee3XuS0Y1Q5uVtbLpaQkwGg9bGXcJWCjCJ0OOUNi8iemTQCO8ypv9KHJlc6SzUvgE96DyGbj_GVyVeBksIrqc_7GtvesUVyGBTnuBJsEZjAnkTLk3Eia7EiaCw', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJKYzTHyLyvBtltkRkOlxr6j4HEroV1JWZCc9yhPh28zYZgddVyhGgqzeF8A4Oh4E9m0xx54SYtQyppvpdajYjopbcsUR5G54UrrLTeeZ_PmJXySL-wYO2MjacT5pfT2bEKpYlh7QA']",True
85,salindri putri prameswari,https://www.google.com/maps/contrib/103344507463259730062?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWPqgZebCSXSehv2yiNo7s2_hdlNii9cd2TJFSabuYUd5ahoMuK=s120-c-rp-mo-br100,1.0,setahun lalu,"Dari IGD pindah ke Buffer disuruh minjem tabung kultur di GDC lantai 1 mikro ternyata g ada petugasnya
saya tanya petugas sampingnya laki2 mnta tolong dibantu karna saya ninggalin anak saya bayi di IGD sndrian lg tdur
tpi petugasnya jawabannya g enak dan g ramah",,True
85,hamzah Ipm,https://www.google.com/maps/contrib/111289199250870549395?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUrRDc_Dd3fsMFzIkAthPPOau_xK2bewVoT_Omv53DTsASS5zjp=s120-c-rp-mo-br100,5.0,4 bulan lalu,Rungan sukarja perawatan nya baik..ruangannya sejuk..,,True
85,PT.GEMILANG ABADI OPTIMA ABADI OPTIMA,https://www.google.com/maps/contrib/109621278845606601082?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJB3PjReR2g_Ueo9KswwHDT8qZtcyBhui4NyyaABHMHmyZQZw=s120-c-rp-mo-br100,5.0,10 bulan lalu,"Perawatan RSUD Dr Soetomo di Kemuning II kamar 8 sangat sigap dan bagus pelayanan, dokter dan perawatnya selalu ramah dalam memberikan perawatan saat rawat inap",,
85,Luluk Luluk,https://www.google.com/maps/contrib/112778956142657968186?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLv9X-3LcvyYHdBaNSBfFZNjtqnqJrK5mBcV58E7YpPJ9GtSg=s120-c-rp-mo-br100,5.0,9 bulan lalu,Ruangan Sukarja pelayanan nya bagus  dan para staf mengerti akan keadaan pasien dan sangat mengutamakan kenyamanan pasien 😊,,
86,Faishal Dary Firdaus,https://www.google.com/maps/contrib/102729683450416202096?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjW3S952S85sy1OkhUSzwRwKIrre0BKzBi8NMaexXdXu6Dv_Cet8=s120-c-rp-mo-br100,5.0,sebulan lalu,Semoga selalu menjadi rs terbaik,,True
86,Titik Widayati,https://www.google.com/maps/contrib/116567129868856308904?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKz2SEK_Vtw-JmNWBvIVUp4GsvEfBJh1vezSwOW-7hGZzrGOg=s120-c-rp-mo-br100,5.0,setahun lalu,"Saya selalu mengrekomendet masalah gigi saya selalu saya menunjukakn di RS. DKT kenapa...? Karena di poli gigi saya mendapat pelayanan yg sangat baik ,ramah ,sopan  dan yg kelas sangat telaten dokter .nya kusus nya dr. Gigi dewi ..saya sangat sangat berterimaksih telah membantu  keluhan gigi saya ..terima ksih dr. Dewi .. ! 💚💙🙏..",,
86,Warni Andriana,https://www.google.com/maps/contrib/105673716847084274180?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUQ59IOkkAOqg3gX0qWaqQEp1gS_ccVVm8y4Z2cVd02ISE000Q-=s120-c-rp-mo-br100,5.0,setahun lalu,"Alhamdulillah pelayanannya bagus di pplk lantai 3...perawatnya dan dokter dan petugas2 lain baik baik dan sabar.... terutama pak Heri baik sekali dalam menerima
pasien masuk... saran saya tetap dipertahankan pelayanan di pplk lantai 3 yang sudah bagus ini
...",,True
86,alif 2211,https://www.google.com/maps/contrib/101385499162559584803?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJOOa7XgnzDtvyhxHcD2AiQlBd5Bp4lf_v-ZEVMAzbOpUg87A=s120-c-rp-mo-br100,5.0,4 minggu lalu,Respon cepet pelayanannya bagus... Terimakasih,,
86,Sidiq Xrc,https://www.google.com/maps/contrib/110580170016566282492?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjW6nI5m9tEDQH69WpmKq40OF5RGqYOYZr7iEsX1ETwHo7tNxmWl=s120-c-rp-mo-br100,1.0,2 tahun lalu,"Penanganan untuk pasien masuk melalui igd terlalu lambat. Setidaknya dibuat peraturan prioritas pasien berdasarkan penyakit yg mengancam nyawa dari rendah hingga tinggi. Diberikan prioritas untuk seluruh fasilitas. Pasien ada yg terkena tumor otak malah cuma di rawat dikamar dan disuruh menunggu selama 2 bulan untuk scan MRI. Keburu meninggal pasiennya, kalau gk sanggup mri dikasih kemudahan dong pasiennya MRI di luar RS yg setara sama rumah sakit ini. Masih ngotot aja MRI disini dan dipersulit.

Ini cukup anggota keluarga saya yg jadi korban, untuk kedepannya semoga ada perubahan dan kemajuan. Saya bakal forward ke pak gubernur.",,True
86,Rahayu Ningsih,https://www.google.com/maps/contrib/110847432884364019821?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJlqB86_IeULjzHtGNe5UCL6mWs0pOmSvqlkQfRqawYim-AvQ=s120-c-rp-mo-br100,5.0,4 bulan lalu,"An. Nurul disukardja

Pelayanan baik dokter perawat baik",,
86,Adi Santoso,https://www.google.com/maps/contrib/109824780997375011461?hl=id,https://lh3.googleusercontent.com/a/ACg8ocK5RlvI-vNI9Nr4qmIbbE3JC_bflvhpeuETKOyxh-H08OiPfg=s120-c-rp-mo-br100,5.0,6 bulan lalu,Pelayanan selama rawat inap di PPJT lt.4 bagus banget dan profesional,,
86,Tursina Kiki,https://www.google.com/maps/contrib/115411582926726795107?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJ-n4a1kulxXFe-Q8QYowWm6E4xXKT4wWbRHldILnIOgSVF0mM=s120-c-rp-mo-br100,4.0,setahun lalu,"mohon maaf belom bisa Ngasih bintang 5
untuk pendaftar skr Sdah di permudah dg pendaftran online👍👍👍
sayang nya untuk konsultasi dg dokter  Spesialis Nya Langsng kurang efektif karena Harus di jadwal kan dan kembali kontrol lagi di kemudian hari,pas Kontrol Ketmu nya dg dokter PPDS🙏hanya kecewa disini saja. semua nya Sudah baik,,Terima kasih",,
86,Novia Dwi,https://www.google.com/maps/contrib/107552407214500023005?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXIgjOXbdAvBqSCgLp75aVoEJID_LNkPLfuwMUYAaqmXhDanrw=s120-c-rp-mo-br100,5.0,8 bulan lalu,"Ruanggan besah sukraja kerja samanya bagus dan baik, perawtnya baik2 semoga semakin maju dan maju , sukses terus yaa👍",,
86,agus prasetya,https://www.google.com/maps/contrib/116775088279918602215?hl=id,https://lh3.googleusercontent.com/a/ACg8ocI0xP5YzVR8RzcZI7gAj0c8Zv6eC4QK8b86go3cpEGBCbDAzA=s120-c-rp-mo-br100,5.0,7 bulan lalu,"Saya keluarga bapak joyo sudiran dirawat di ruang melati (mata), pelayanan sangat memuaskan",,
87,Nea alfa25,https://www.google.com/maps/contrib/104774982195218930576?hl=id,https://lh3.googleusercontent.com/a/ACg8ocK9JulcztQjKJcltBgp1DxpBZxDWpqRbclAvohuPBRW_Eoh3dyk=s120-c-rp-mo-br100,5.0,setahun lalu,Alhamdulillah.. dari masuk RS hingga lahiran kemarin semua dokter dan pegawai baik dan ramah.. hari ini kepengurusan akta lahir pun di bantu dan di arahkan dengan detail dan baik.. terimakasih untuk semua pihak yang sudah membantu..,,
87,Eny Syantik,https://www.google.com/maps/contrib/100066686923017329037?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKKJ25ZHJuUT3tsWkZP81Io5kivZUab9e9U0-mdmoR7GRtbxw=s120-c-rp-mo-br100,5.0,11 bulan lalu,"Selama saya di rawat RSUD. Soetomo di PPLK..LT3
Pelayanan nya cukup baik dan cepat..perawat nya ramah""dan setiap melakukan tindakan,,, dilakukan secara hati""dan telaten dalam merawat pasien.... Terimakasih buat pelayanan PPLK..LT.3😍 semua persatu ramah dan telaten makasihh buat pelayanan PPPK... LT3",,
87,Asifa Arief_Lumajang,https://www.google.com/maps/contrib/115247673046615032517?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKeMRjhsyMwKSA95qMJhbagBJgLHodkhIlO7XzrfQopz_RdGA=s120-c-rp-mo-br100,5.0,setahun lalu,"Banyak membantu saya ikhtiar sehat, meskipun disana sini antri, tapi tetap banyak berterima kasih, karena pasiennya memang banyak sekali, tapi perwat, dokter tetap melayani dengan sabar. Semoga rumah sakit ini bisa menjadi jalan kesembuhan dari Allah untuk saya. Aamiin",,
87,Izzah Zen,https://www.google.com/maps/contrib/115715067081168784182?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWBRVikkapi35YK2wZ3yY_ZF0om5vi96FcgzijBx5S7SoQ1Wq4=s120-c-rp-mo-br100,5.0,10 bulan lalu,"sekarang d RSDS dr. sutomo pelayanan lebih baik.
smg untuk perawat2 yg blm pensiun (senior)lebih sabar menghadapi pasien dan kluarga pasien.",,
